Order_ID,Order_Date,Ship_Date,Ship_Mode,Country_Region,City,State_Province,Postal_Code,Customer_Name,Product_Name,Quantity,Discount
492191,2018-01-01,26,Standard Class,Mexico,Buenavista,Jalisco,47216,Larry Hughes,Squared Back,84,0.36
10548,2018-01-01,25,First Class,United States,Fort Wayne,Indiana,46896,Valerie Mitchum,Acco Pressboard Covers with Storage Hooks,34,0.42
931818,2018-01-01,20,Second Class,United States,Katy,Texas,77493,Michael Paige,Eldon Image Series Black Desk Accessories,37,0.0
185678,2018-01-01,15,First Class,Canada,Oxford,Nova Scotia,K7A,Bill Shonely,Xerox 213,94,0.75
728200,2018-01-01,17,First Class,Mexico,Las Animas,Guerrero,39280,Joni Sundaresam,Triplicate,64,0.53
888805,2018-01-01,9,First Class,United States,Santa Fe,New Mexico,87505,Tamara Dahlen,Bravo II Megaboss 12-Amp Hard Body Upright,78,0.03
799056,2018-01-01,15,Expedited,Mexico,Francisco J Mujica,Michoacan De Ocampo,59762,Aleksandra Gannaway,ImationÂ 8gb Micro Traveldrive Usb 2.0Â Flash Drive,79,0.08
923461,2018-01-01,12,Second Class,United States,San Diego,California,92176,Pamela Coakley,Safco Steel Mobile File Cart,97,0.21
925683,2018-01-01,13,Standard Class,Canada,Logan Lake,British Columbia,T3S,Jill Fjeld,Xerox 194,38,0.26
109937,2018-01-01,24,Standard Class,Mexico,Guadalupe,Jalisco,45310,Nicole Hansen,Acco PRESSTEX Data Binder with Storage Hooks,33,0.51
943733,2018-01-01,28,First Class,United States,Fresno,California,93773,Sean ODonnell,Self-Adhesive Address Labels for Typewriters by Universal,25,0.75
267642,2018-01-01,30,Expedited,Mexico,San Isidro,Puebla,74960,Jason Fortune-,GBC Clear Cover,83,0.27
328595,2018-01-01,22,First Class,United States,Iowa City,Iowa,52245,Scott Williamson,Bulldog Vacuum Base Pencil Sharpener,8,0.08
829731,2018-01-01,2,Second Class,United States,Newark,New Jersey,07112,Bruce Geld,Blue,57,0.38
378429,2018-01-01,11,Second Class,Canada,Aylmer,Ontario,N5H,Mike Caudle,HP Designjet T520 Inkjet Large Format Printer - 24 Color,41,0.68
406891,2018-01-01,18,Second Class,United States,Aurora,Colorado,80045,Jill Fjeld,Sanford Colorific Scented Colored Pencils,85,0.63
460175,2018-01-01,2,Expedited,Canada,Macklin,Saskatchewan,B0K,Ross Baird,Holmes Replacement Filter for HEPA Air Cleaner,79,0.51
572950,2018-01-01,16,Expedited,United States,Des Moines,Iowa,50362,Beth Thompson,Hon Metal Bookcases,1,0.73
208253,2018-01-01,25,Standard Class,Mexico,San Agustin,Chiapas,29480,Charles Sheldon,Boston 16750 Black Compact Battery Pencil Sharpener,96,0.14
460749,2018-01-01,21,Second Class,United States,Saint Louis,Missouri,63104,Evan Henry,White Computer Printout Paper by Universal,37,0.35
361746,2018-01-01,14,Expedited,Canada,Maskinongé,Québec,T7A,Daniel Lacy,TOPS 4 x 6 Fluorescent Color Memo Sheets,95,0.43
277148,2018-01-01,19,Expedited,United States,Pittsburgh,Pennsylvania,15286,Scot Wooten,Avery Hole Reinforcements,42,0.05
945501,2018-01-01,17,Expedited,United States,Boise,Idaho,83727,Grace Kelly,25/Bx,94,0.4
315476,2018-01-01,10,Second Class,Mexico,Alameda,Jalisco,45630,Caroline Jumper,BIC Brite Liner Highlighters,54,0.64
488879,2018-01-01,13,Second Class,United States,Minneapolis,Minnesota,55458,George Zrebassa,Xerox 1994,94,0.18
853233,2018-01-01,3,Second Class,United States,Merrifield,Virginia,22119,Tracy Blumstein,Hypercom P1300 Pinpad,6,0.63
487774,2018-01-01,12,Second Class,United States,Palmdale,California,93591,Evan Bailliet,Newell 348,40,0.11
156005,2018-01-01,16,First Class,Mexico,Libertad,Sonora,83450,Benjamin Venier,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,100,0.02
721855,2018-01-01,10,Standard Class,United States,Denver,Colorado,80217,Patrick OBrill,Newell 34,13,0.18
82852,2018-01-01,10,Standard Class,United States,Birmingham,Alabama,35290,Barry Pond,Acme Kleen Earth Office Shears,78,0.12
410867,2018-01-01,12,First Class,Mexico,Guadalupe Victoria,Puebla,75694,Yana Sorensen,BIC Brite Liner Highlighters,45,0.44
509996,2018-01-01,6,Second Class,United States,Detroit,Michigan,48232,Bruce Galang,Mitel 5320 IP Phone VoIP phone,92,0.55
944244,2018-01-01,8,Standard Class,Mexico,La Soledad,Michoacan De Ocampo,58118,Maribeth Dona,Global Super Steno Chair,32,0.3
546098,2018-01-01,17,Standard Class,United States,Fresno,California,93715,Nat Carroll,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,10,0.15
202622,2018-01-01,5,Second Class,United States,Columbus,Georgia,31914,Tiffany House,Burgundy,17,0.57
23395,2018-01-01,3,Standard Class,United States,Norfolk,Virginia,23509,Fred Hopkins,Martin-Yale Premier Letter Opener,17,0.03
610286,2018-01-01,30,Expedited,Mexico,Lindavista,Veracruz Llave,95098,Philip Brown,Xerox 2000,78,0.66
113230,2018-01-01,15,Expedited,Mexico,Francisco Sarabia,Chiapas,29783,Shahid Collister,5 3/4-Long,26,0.01
524051,2018-01-01,29,Standard Class,Canada,Ucluelet,British Columbia,G6E,Art Foster,OSullivan 2-Shelf Heavy-Duty Bookcases,18,0.01
404003,2018-01-01,3,Expedited,Canada,High River,Alberta,T1V,Odella Nelson,Rounded Back,96,0.23
914932,2018-01-01,9,Second Class,United States,Canton,Ohio,44710,Maureen Fritzler,Black,70,0.15
598219,2018-01-01,3,First Class,United States,Chicago,Illinois,60630,Erica Bern,Wilson Jones Elliptical Ring 3 1/2 Capacity Binders,47,0.57
919589,2018-01-01,7,Standard Class,United States,Toledo,Ohio,43615,Erica Bern,Dark Blue,89,0.33
934428,2018-01-01,18,Standard Class,United States,Dayton,Ohio,45432,Todd Sumrall,Acco Four Pocket Poly Ring Binder with Label Holder,35,0.38
24950,2018-01-01,7,Expedited,Mexico,El Carmen,Chiapas,29950,Katharine Harms,Avery 501,87,0.58
589323,2018-01-01,27,Standard Class,Canada,Belleville,Ontario,K8P,Deanra Eno,GBC Poly Designer Binding Covers,96,0.66
610885,2018-01-01,10,Standard Class,Canada,Oxbow,Saskatchewan,T9M,Darrin Martin,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,61,0.54
88197,2018-01-01,26,Second Class,Mexico,La Esperanza,Veracruz Llave,95590,Eric Barreto,Logitech G602 Wireless Gaming Mouse,12,0.2
604305,2018-01-01,22,Second Class,Canada,Sainte-Agathe-des-Monts,Québec,J8C,Joni Wasserman,File Shuttle II and Handi-File,31,0.64
336124,2018-01-01,4,Expedited,Mexico,Chapultepec,Veracruz Llave,95600,Maurice Satty,Space Solutions Commercial Steel Shelving,99,0.1
308324,2018-01-01,25,First Class,Mexico,Hidalgo,Chihuahua,31803,Trudy Glocke,Fellowes Bankers Box Recycled Super Stor/Drawer,54,0.71
208604,2018-01-01,18,Second Class,Mexico,Santa Cruz,Mexico,51462,Ben Ferrer,Okidata C331dn Printer,88,0.06
552513,2018-01-01,19,Second Class,United States,San Diego,California,92170,Karen Carlisle,Belkin 7 Outlet SurgeMaster II,66,0.58
21945,2018-01-01,5,Second Class,Mexico,Magisterial,Veracruz Llave,92934,Craig Molinari,Light Blue,9,0.16
916918,2018-01-01,17,First Class,Mexico,San Francisco,Guerrero,41600,Steven Roelle,OSullivan Living Dimensions 5-Shelf Bookcases,88,0.68
292719,2018-01-01,7,Second Class,United States,Cincinnati,Ohio,45218,Anna Andreadi,Large Brown,51,0.45
114752,2018-01-01,11,First Class,Canada,Little Current,Ontario,J6A,Peter Fuller,Xerox 1898,20,0.71
848449,2018-01-01,12,Standard Class,United States,Seminole,Florida,34642,Matt Collister,Avery Hidden Tab Dividers for Binding Systems,71,0.69
150845,2018-01-01,16,First Class,United States,Washington,District of Columbia,20016,Ken Brennan,C-Line Peel & Stick Add-On Filing Pockets,22,0.16
51154,2018-01-01,22,Standard Class,Canada,Grand Bank,Newfoundland and Labrador,E8K,Shahid Shariari,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,49,0.17
796734,2018-01-01,7,Second Class,United States,Seminole,Florida,34642,Tony Chapman,Recycled Steel Personal File for Standard File Folders,9,0.71
82428,2018-01-01,1,Expedited,United States,Birmingham,Alabama,35254,Heather Jas,Plantronics Audio 478 Stereo USB Headset,81,0.34
768730,2018-01-01,30,Standard Class,United States,Largo,Florida,34643,Maurice Satty,Xerox 1948,73,0.74
551982,2018-01-01,8,Standard Class,United States,Muskegon,Michigan,49444,Mark Haberlin,Eldon Gobal File Keepers,58,0.61
197607,2018-01-01,27,Expedited,Canada,L'Épiphanie,Québec,J5X,Doug OConnell,Global Value Mid-Back Managers Chair,32,0.38
191523,2018-01-01,17,Expedited,Mexico,Solidaridad,Tamaulipas,88736,Meg Tillman,Xerox 1990,68,0.05
318403,2018-01-01,28,Standard Class,Canada,Petrolia,Ontario,N0N,Anthony Johnson,Logitech Wireless Anywhere Mouse MX for PC and Mac,32,0.3
814293,2018-01-01,1,Standard Class,United States,New York City,New York,10039,Michelle Ellison,Fluorescent Highlighters by Dixon,53,0.06
683159,2018-01-01,15,Second Class,Canada,Aylmer,Ontario,N5H,Mathew Reese,Global Leather and Oak Executive Chair,61,0.19
92022,2018-01-01,2,Second Class,Canada,Renfrew,Ontario,K7V,Mick Hernandez,Decoflex Hanging Personal Folder File,33,0.57
597644,2018-01-01,6,First Class,Canada,Sydney Mines,Nova Scotia,B1V,Greg Tran,Smoke,2,0.37
141072,2018-01-01,3,Expedited,Mexico,Primero de Mayo,Coahuila De Zaragoza,27944,Guy Phonely,GBC ProClick Punch Binding System,73,0.21
520665,2018-01-01,27,Expedited,Canada,Lavaltrie,Québec,J5T,Frank Merwin,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,14,0.15
895990,2018-01-01,22,Expedited,Canada,Medicine Hat,Alberta,T1C,Michael Nguyen,Xerox 1990,52,0.72
174162,2018-01-01,4,First Class,Mexico,Morelos,San Luis Potosi,78130,Andrew Allen,Ooma Telo VoIP Home Phone System,45,0.0
920147,2018-01-01,4,Expedited,Canada,Cowansville,Québec,J2K,Clay Rozendal,100 Watts,62,0.28
338329,2018-01-01,26,First Class,United States,Milwaukee,Wisconsin,53285,Steven Roelle,Electrix Incandescent Magnifying Lamp,100,0.64
962144,2018-01-01,28,Standard Class,United States,Las Vegas,Nevada,89110,Bart Pistole,Desert Sand,7,0.28
930054,2018-01-01,25,Standard Class,United States,Beaumont,Texas,77713,Andrew Gjertsen,Newell 345,90,0.71
950325,2018-01-01,19,Expedited,United States,Baton Rouge,Louisiana,70894,James Peterman,Westinghouse Clip-On Gooseneck Lamps,43,0.7
149977,2018-01-01,29,Second Class,Mexico,Cuauhtemoc,Tamaulipas,87426,Guy Thornton,Burgundy,14,0.42
322584,2018-01-01,24,Second Class,United States,Phoenix,Arizona,85053,Catherine Glotzbach,Kensington 6 Outlet Guardian Standard Surge Protector,64,0.16
495473,2018-01-01,3,First Class,United States,Washington,District of Columbia,20088,Cyra Reiten,Avery 492,49,0.4
376977,2018-01-01,27,Second Class,United States,San Jose,California,95138,Vivian Mathis,#10- 4 1/8 x 9 1/2 Recycled Envelopes,4,0.11
81599,2018-01-01,4,First Class,United States,Chicago,Illinois,60686,Zuschuss Donatelli,Safco Value Mate Series Steel Bookcases,76,0.47
176008,2018-01-01,16,Second Class,United States,Columbia,South Carolina,29215,Greg Tran,Insertable Tab Indexes For Data Binders,7,0.68
814165,2018-01-01,3,First Class,United States,Portland,Oregon,97229,Jack Lebron,Crate-A-Files,89,0.53
675383,2018-01-01,15,First Class,United States,Arlington,Texas,76011,Ellis Ballard,Easy-staple paper,53,0.65
998653,2018-01-01,9,Standard Class,United States,Norwalk,Connecticut,06854,Evan Minnotte,Black,5,0.36
805728,2018-01-01,30,First Class,United States,Oceanside,California,92056,Pauline Webber,Granite-Look or Clear Contemporary Contour Shape Chair Mats,28,0.42
777563,2018-01-01,13,Standard Class,United States,Washington,District of Columbia,20210,Russell DAscenzo,Gray,87,0.63
701549,2018-01-01,30,Second Class,United States,Boston,Massachusetts,02203,Adam Bellavance,Avery 501,53,0.04
469109,2018-01-01,30,Second Class,Canada,Labrador City,Newfoundland and Labrador,A2V,Daniel Byrd,Howard Miller 14-1/2 Diameter Chrome Round Wall Clock,82,0.04
360204,2018-01-01,11,Standard Class,Mexico,Solidaridad,Tamaulipas,88736,Ann Blume,Hon Deluxe Fabric Upholstered Stacking Chairs,90,0.13
674647,2018-01-01,28,Standard Class,United States,Cedar Rapids,Iowa,52405,Nick Zandusky,Swingline SM12-08 MicroCut Jam Free Shredder,39,0.13
141281,2018-01-01,8,Expedited,Mexico,Cuauhtemoc,Tamaulipas,87426,Steve Chapman,100 Watts,47,0.42
650657,2018-01-01,29,First Class,Canada,Rayside-Balfour,Ontario,G9T,Jamie Kunitz,Black,22,0.0
101470,2018-01-01,5,Standard Class,Mexico,San Isidro,Coahuila De Zaragoza,27990,Ross Baird,Plantronics CS 50-USB -Â headsetÂ - Convertible,1,0.45
691898,2018-01-01,6,Expedited,Mexico,Amado Nervo,Nayarit,63455,Sarah Jordon,14,88,0.24
367628,2018-01-01,22,First Class,Mexico,Guanajuato,Guanajuato,36780,Daniel Raglin,Cisco SPA508G,38,0.36
290938,2018-01-01,13,Second Class,Mexico,Benito Juarez,Veracruz Llave,91716,Ruben Ausman,HP Designjet T520 Inkjet Large Format Printer - 24 Color,49,0.09
854712,2018-01-01,11,Second Class,Canada,Mississauga,Ontario,L5W,Michael Kennedy,KI Conference Tables,89,0.59
779328,2018-01-01,4,First Class,United States,Spartanburg,South Carolina,29305,Benjamin Farhat,Xerox 2,97,0.47
492945,2018-01-01,29,First Class,United States,Schenectady,New York,12305,Denny Blanton,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,21,0.34
407838,2018-01-01,6,First Class,Canada,Banff,Alberta,T1L,Beth Paige,No Pattern/Clear,5,0.16
751083,2018-01-01,11,Second Class,United States,Dallas,Texas,75379,Erin Mull,OIC Binder Clips,49,0.01
901264,2018-01-01,16,Expedited,Mexico,Lazaro Cardenas,Veracruz Llave,92933,Ken Brennan,BIC Brite Liner Highlighters,2,0.41
650486,2018-01-01,13,First Class,Canada,Calgary,Alberta,T3S,Bryan Spruell,Xerox 1951,46,0.31
183113,2018-01-01,18,Standard Class,United States,Dallas,Texas,75265,Alan Hwang,Xerox 229,31,0.35
495499,2018-01-01,14,Expedited,Canada,Ladner,British Columbia,V7A,Paul Van Hugh,Cisco SPA 501G IP Phone,7,0.15
82335,2018-01-01,2,Second Class,United States,Milwaukee,Wisconsin,53234,Steve Nguyen,14,57,0.34
863468,2018-01-01,17,Expedited,United States,Memphis,Tennessee,38188,Toby Swindell,OSullivan 4-Shelf Bookcase in Odessa Pine,88,0.02
140394,2018-01-01,25,First Class,Canada,Sainte-Thérèse,Québec,J7G,Darren Koutras,Xerox 1999,74,0.27
766769,2018-01-01,3,Expedited,United States,Pueblo,Colorado,81010,Pete Kriz,Letter Size,71,0.16
45025,2018-01-01,17,Second Class,Canada,Saint-Rémi,Québec,K1G,Thea Hendricks,Aluminum Head,62,0.21
344648,2018-01-01,7,First Class,United States,Clearwater,Florida,34629,Frank Gastineau,52 x 58,66,0.15
322909,2018-01-01,22,First Class,United States,Albany,New York,12210,Tamara Manning,Xerox 1944,54,0.51
708860,2018-01-01,6,Expedited,United States,Virginia Beach,Virginia,23459,Lindsay Williams,Southworth Structures Collection,25,0.15
187187,2018-01-01,14,Standard Class,United States,Louisville,Kentucky,40298,Christina VanderZanden,Xerox 1913,74,0.38
262684,2018-01-01,23,Expedited,United States,Albuquerque,New Mexico,87201,Duane Noonan,Sky Alder Finish,49,0.28
980458,2018-01-01,27,Second Class,United States,Asheville,North Carolina,28805,Patrick Ryan,Xerox 1971,73,0.62
371982,2018-01-01,20,Second Class,Mexico,San Jose,Sonora,85227,Maribeth Yedwab,Sony 64GB Class 10 Micro SDHC R40 Memory Card,45,0.66
984141,2018-01-01,2,Expedited,United States,Chattanooga,Tennessee,37416,Lisa Ryan,Eldon ImÃ ge Series Desk Accessories,55,0.64
987812,2018-01-01,20,Standard Class,United States,Milwaukee,Wisconsin,53225,Nat Carroll,Eldon Regeneration Recycled Desk Accessories,59,0.15
418592,2018-01-01,21,First Class,United States,Boca Raton,Florida,33487,George Bell,BIC Brite Liner Grip Highlighters,9,0.17
580387,2018-01-01,18,Expedited,Canada,Manning,Alberta,V3A,Erin Creighton,Xerox 1924,100,0.07
837768,2018-01-01,29,Standard Class,Canada,Saskatoon,Saskatchewan,S7W,Phillip Flathmann,Newell 345,19,0.71
297660,2018-01-01,6,Expedited,Mexico,Emiliano Zapata,Chiapas,30890,John Stevenson,Smoke,22,0.54
547902,2018-01-01,2,Expedited,United States,Dayton,Ohio,45432,Michael Oakman,DMI Arturo Collection Mission-style Design Wood Chair,54,0.2
594253,2018-01-01,14,Standard Class,Canada,Petrolia,Ontario,N0N,Aaron Hawkins,Alliance Big Bands Rubber Bands,95,0.39
461580,2018-01-01,26,Second Class,Mexico,San Isidro,Guerrero,41004,John Stevenson,G.E. Halogen Desk Lamp Bulbs,29,0.34
899111,2018-01-01,30,Second Class,United States,Baton Rouge,Louisiana,70836,David Bremer,Black,18,0.73
515982,2018-01-01,12,Expedited,United States,Littleton,Colorado,80126,Thomas Boland,Fellowes Twister Kit,42,0.63
319094,2018-01-01,4,Expedited,Canada,Shediac,New Brunswick,E4P,Jonathan Howell,5 1/2 x 4,4,0.06
632741,2018-01-01,17,Standard Class,United States,Tucson,Arizona,85732,Nick Radford,36 x 48,4,0.08
240778,2018-01-01,9,Expedited,United States,Grand Rapids,Michigan,49510,Bill Donatelli,GBC Wire Binding Combs,46,0.21
66523,2018-01-01,27,Expedited,United States,Salt Lake City,Utah,84120,Ionia McGrath,Wilson SignalBoost 841262 DB PRO Amplifier Kit,86,0.65
244471,2018-01-01,16,Second Class,United States,Tuscaloosa,Alabama,35487,Jack Garza,Bretford Rectangular Conference Table Tops,30,0.25
891022,2018-01-01,25,First Class,Canada,Ottawa,Ontario,J8Y,Sylvia Foulston,Executive Impressions 13 Chairman Wall Clock,100,0.48
315204,2018-01-01,1,Expedited,Mexico,Lazaro Cardenas,Nayarit,63807,Christine Kargatis,Staple-on labels,89,0.16
375121,2018-01-01,14,Standard Class,United States,Pittsburgh,Pennsylvania,15255,Christopher Schild,6 x 9 Assorted Colors,26,0.4
880077,2018-01-01,13,Standard Class,Canada,Bridgewater,Nova Scotia,B4V,Toby Ritter,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,7,0.56
703378,2018-01-01,16,Second Class,United States,Salt Lake City,Utah,84115,Paul MacIntyre,Kensington Expert Mouse Optical USB Trackball for PC or Mac,47,0.17
108547,2018-01-01,8,Expedited,Mexico,Benito Juarez,Veracruz Llave,96720,Todd Boyes,Xerox 190,39,0.73
327958,2018-01-01,20,First Class,United States,Cincinnati,Ohio,45264,Darrin Sayre,Memorex Micro Travel Drive 4 GB,52,0.12
960673,2018-01-01,22,Standard Class,Mexico,Camino Real,Jalisco,45306,Dave Poirier,Novimex Fabric Task Chair,8,0.72
622479,2018-01-01,19,Expedited,United States,Camden,New Jersey,08104,Alan Haines,Xerox 209,9,0.36
551660,2018-01-01,1,Expedited,Canada,Ladner,British Columbia,V7A,Rick Reed,End Table,19,0.24
65514,2018-01-01,4,Second Class,United States,Grand Forks,North Dakota,58207,Richard Eichhorn,Very Large Room,25,0.66
272487,2018-01-01,7,First Class,United States,Monroe,Louisiana,71213,Eugene Hildebrand,Cardinal Slant-D Ring Binder,15,0.37
876900,2018-01-01,12,Standard Class,United States,San Francisco,California,94110,Alex Avila,Hypercom P1300 Pinpad,58,0.57
826861,2018-01-01,4,Standard Class,Mexico,San Jose,Oaxaca,69570,Adam Bellavance,Self-Adhesive Address Labels for Typewriters by Universal,84,0.51
220501,2018-01-01,1,Expedited,United States,Rockford,Illinois,61110,Mike Vittorini,DAX Copper Panel Document Frame,73,0.51
284210,2018-01-01,24,Standard Class,United States,El Paso,Texas,79940,Dennis Bolton,Tennsco Single-Tier Lockers,52,0.44
952891,2018-01-01,19,Second Class,United States,Aurora,Illinois,60505,Mark Van Huff,Newell 34,17,0.05
172539,2018-01-01,28,Expedited,United States,Vancouver,Washington,98664,Candace McMahon,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5,40,0.14
314576,2018-01-01,8,Expedited,Mexico,San Francisco,Jalisco,46175,James Peterman,Xerox 1993,17,0.48
314576,2018-01-01,8,Expedited,Mexico,San Francisco,Jalisco,46175,Juan P,Xerox 1993,17,0.48
